asset_id,asset_key,asset_version,asset_type,asset_layer,coupling_key,coupling_group,involved_traits,involved_bands,module_key,section_key,slot_key,copy_role,reading_mode,title_zh,summary_zh,body_zh,short_body_zh,benefit_zh,cost_zh,common_misread_zh,action_zh,dedupe_group,selection_priority,selection_specificity,fallback_allowed,render_surface,qa_status,ready_for_pilot,runtime_use,production_use_allowed
b5c2-09-05,big5_content_2_e_high_x_n_high_coupling_scenario_bridge_v0_1,v0_1,coupling,L4_coupling,e_high_x_n_high,高外向 × 高情绪,"[{""trait"":""E"",""trait_label_zh"":""外向性""},{""trait"":""N"",""trait_label_zh"":""情绪性""}]","{""E"":{""internal_band"":""high"",""display_band_label"":""偏高""},""N"":{""internal_band"":""high"",""display_band_label"":""偏高""}}",module_04_coupling,core_portrait,primary_coupling.scenario_bridge,user_visible_body,"[""standard"",""deep""]",高外向 × 高情绪｜场景入口,决定高外向 × 高情绪优先进入哪些场景。,高外向 × 高情绪最适合优先进入工作、关系场景。选择场景时，不要只看哪个维度最高，而要看这组组合最容易在哪里产生实际影响。如果它主要带来推进问题，就先放进工作；如果主要带来表达和边界问题，就先放进关系；如果主要带来高负荷和恢复问题，就先放进压力恢复；如果它影响长期自我使用方式，就进入个人成长。这段解释的作用是把动力放到最有用的位置，而不是把所有建议平均摊开。场景只决定阅读入口，不改变分数含义，也不替代完整报告判断。 阅读时，可以把它理解为一组情境线索：什么时候被点亮、什么时候带来消耗、什么时候需要换一种更低风险的出口。,高外向 × 高情绪用于决定优先进入工作、关系、压力或成长场景。,它带来强现场感、快速反馈、带动能力和及时发现问题的敏锐度。,代价是能量和情绪都来得快，高刺激场景容易同时点燃推动力与烦躁感。,常被误读为脾气大或太强势，其实是外部行动系统和内部警觉系统一起被激活。,在进入高摩擦互动前先对齐目标和边界，给表达留出降强度的缓冲。,big5.coupling.e_high_x_n_high.coupling_scenario_bridge,80,80,False,"[""result_page"",""pdf""]",asset_review_ready,False,staging_only,False
b5c2-10-01,big5_content_2_e_high_x_a_high_coupling_core_explanation_v0_1,v0_1,coupling,L4_coupling,e_high_x_a_high,高外向 × 高宜人,"[{""trait"":""E"",""trait_label_zh"":""外向性""},{""trait"":""A"",""trait_label_zh"":""宜人性""}]","{""E"":{""internal_band"":""high"",""display_band_label"":""偏高""},""A"":{""internal_band"":""high"",""display_band_label"":""偏高""}}",module_04_coupling,core_portrait,primary_coupling.core_explanation,user_visible_body,"[""standard"",""deep""]",高外向 × 高宜人｜核心动力,说明高外向 × 高宜人如何形成核心动力。,高外向 × 高宜人的关键，不是把两个分数并排读，而是看它们怎样一起推动你的进入方式。高外向让你更容易通过互动获得能量，高宜人让你自然关注关系温度、气氛和他人感受。因此，这组组合更像一套内部动力：一边提供判断和能量，一边也要求更清楚的边界与节奏。它适合放在核心画像里解释主轴，因为它能说明你为什么在某些场景里很快有反应、很快看见问题，又为什么不一定会用最直接或最稳定的方式把反应带出去。这条内容只描述连续维度的互动方式，用于帮助理解当下倾向，不把组合写成固定身份。,高外向 × 高宜人说明两个维度如何一起影响进入、判断和消耗。,它能形成很强的连接力、协调力和带动群体进入合作的能力。,代价是过度承接他人情绪或期待时，自己的节奏和真实判断可能被推后。,常被误读为只是好相处或爱热闹，其实更深处是连接能量和关系责任同时很强。,在维持关系温度时同步说清楚自己的边界、资源和可承担范围。,big5.coupling.e_high_x_a_high.coupling_core_explanation,80,92,False,"[""result_page"",""pdf""]",asset_review_ready,False,staging_only,False
b5c2-10-02,big5_content_2_e_high_x_a_high_coupling_benefit_cost_v0_1,v0_1,coupling,L4_coupling,e_high_x_a_high,高外向 × 高宜人,"[{""trait"":""E"",""trait_label_zh"":""外向性""},{""trait"":""A"",""trait_label_zh"":""宜人性""}]","{""E"":{""internal_band"":""high"",""display_band_label"":""偏高""},""A"":{""internal_band"":""high"",""display_band_label"":""偏高""}}",module_04_coupling,core_portrait,primary_coupling.benefit_cost,user_visible_body,"[""standard"",""deep""]",高外向 × 高宜人｜优势与代价,拆解高外向 × 高宜人的优势与代价。,高外向 × 高宜人最有价值的部分，是它能把单一维度解释不到的现实表现说清楚。它能形成很强的连接力、协调力和带动群体进入合作的能力。这种结构通常不是只有优点，也不是只有问题；它的代价在于：代价是过度承接他人情绪或期待时，自己的节奏和真实判断可能被推后。所以这段解释不能被写成固定结论，而应该帮助你看见一组可调整的工作方式。当环境支持这组动力时，它会成为优势；当环境长期模糊、低反馈或高摩擦时，它也会放大消耗。更好的使用方式，是保留它带来的能力，同时提前为代价设置出口。,高外向 × 高宜人既有优势，也有需要管理的代价。,它能形成很强的连接力、协调力和带动群体进入合作的能力。,代价是过度承接他人情绪或期待时，自己的节奏和真实判断可能被推后。,常被误读为只是好相处或爱热闹，其实更深处是连接能量和关系责任同时很强。,在维持关系温度时同步说清楚自己的边界、资源和可承担范围。,big5.coupling.e_high_x_a_high.coupling_benefit_cost,80,88,False,"[""result_page"",""pdf""]",asset_review_ready,False,staging_only,False
b5c2-10-03,big5_content_2_e_high_x_a_high_coupling_common_misread_v0_1,v0_1,coupling,L4_coupling,e_high_x_a_high,高外向 × 高宜人,"[{""trait"":""E"",""trait_label_zh"":""外向性""},{""trait"":""A"",""trait_label_zh"":""宜人性""}]","{""E"":{""internal_band"":""high"",""display_band_label"":""偏高""},""A"":{""internal_band"":""high"",""display_band_label"":""偏高""}}",module_04_coupling,core_portrait,primary_coupling.common_misread,user_visible_body,"[""standard"",""deep""]",高外向 × 高宜人｜常见误读,澄清高外向 × 高宜人常见误读。,高外向 × 高宜人最容易被误解的地方，是别人只看见外层表现，却没看见背后的组合动力。常被误读为只是好相处或爱热闹，其实更深处是连接能量和关系责任同时很强。这种误读会让你把自己简单归因为不够好，或让他人只用一个标签解释你。更稳妥的读法是：先问这组维度在什么情境下被激活，再看它带来的保护、判断、进入和消耗。这样既能保留真实反馈，也能避免把一段状态误写成不可改变的身份。当误读出现时，优先解释触发条件和使用方式，而不是急着证明对错。 阅读时，可以把它理解为一组情境线索：什么时候被点亮、什么时候带来消耗、什么时候需要换一种更低风险的出口。,高外向 × 高宜人不应被读成固定标签，而要看情境触发。,它能形成很强的连接力、协调力和带动群体进入合作的能力。,代价是过度承接他人情绪或期待时，自己的节奏和真实判断可能被推后。,常被误读为只是好相处或爱热闹，其实更深处是连接能量和关系责任同时很强。,在维持关系温度时同步说清楚自己的边界、资源和可承担范围。,big5.coupling.e_high_x_a_high.coupling_common_misread,80,84,False,"[""result_page"",""pdf""]",asset_review_ready,False,staging_only,False
b5c2-10-04,big5_content_2_e_high_x_a_high_coupling_action_strategy_v0_1,v0_1,coupling,L4_coupling,e_high_x_a_high,高外向 × 高宜人,"[{""trait"":""E"",""trait_label_zh"":""外向性""},{""trait"":""A"",""trait_label_zh"":""宜人性""}]","{""E"":{""internal_band"":""high"",""display_band_label"":""偏高""},""A"":{""internal_band"":""high"",""display_band_label"":""偏高""}}",module_04_coupling,core_portrait,primary_coupling.action_strategy,user_visible_body,"[""standard"",""deep""]",高外向 × 高宜人｜低风险策略,把高外向 × 高宜人转成低风险行动。,使用高外向 × 高宜人时，低风险策略是先降低内部反应和外部动作之间的落差。在维持关系温度时同步说清楚自己的边界、资源和可承担范围。这不是要求你改变整套性格，而是给这组动力一个更清楚的出口。具体做法可以保持很小：先写一句判断、先设一个 20 分钟入口、先说半句边界、先离开高刺激环境十分钟。关键是把组合动力从自动反应，转成可以选择的下一步。如果下一步仍然太大，就只保留一个可验证的小动作，让反馈重新进入系统。 阅读时，可以把它理解为一组情境线索：什么时候被点亮、什么时候带来消耗、什么时候需要换一种更低风险的出口。,高外向 × 高宜人的重点是把自动反应转成小步选择。,它能形成很强的连接力、协调力和带动群体进入合作的能力。,代价是过度承接他人情绪或期待时，自己的节奏和真实判断可能被推后。,常被误读为只是好相处或爱热闹，其实更深处是连接能量和关系责任同时很强。,在维持关系温度时同步说清楚自己的边界、资源和可承担范围。,big5.coupling.e_high_x_a_high.coupling_action_strategy,80,82,False,"[""result_page"",""pdf""]",asset_review_ready,False,staging_only,False
b5c2-10-05,big5_content_2_e_high_x_a_high_coupling_scenario_bridge_v0_1,v0_1,coupling,L4_coupling,e_high_x_a_high,高外向 × 高宜人,"[{""trait"":""E"",""trait_label_zh"":""外向性""},{""trait"":""A"",""trait_label_zh"":""宜人性""}]","{""E"":{""internal_band"":""high"",""display_band_label"":""偏高""},""A"":{""internal_band"":""high"",""display_band_label"":""偏高""}}",module_04_coupling,core_portrait,primary_coupling.scenario_bridge,user_visible_body,"[""standard"",""deep""]",高外向 × 高宜人｜场景入口,决定高外向 × 高宜人优先进入哪些场景。,高外向 × 高宜人最适合优先进入关系、工作场景。选择场景时，不要只看哪个维度最高，而要看这组组合最容易在哪里产生实际影响。如果它主要带来推进问题，就先放进工作；如果主要带来表达和边界问题，就先放进关系；如果主要带来高负荷和恢复问题，就先放进压力恢复；如果它影响长期自我使用方式，就进入个人成长。这段解释的作用是把动力放到最有用的位置，而不是把所有建议平均摊开。场景只决定阅读入口，不改变分数含义，也不替代完整报告判断。 阅读时，可以把它理解为一组情境线索：什么时候被点亮、什么时候带来消耗、什么时候需要换一种更低风险的出口。,高外向 × 高宜人用于决定优先进入工作、关系、压力或成长场景。,它能形成很强的连接力、协调力和带动群体进入合作的能力。,代价是过度承接他人情绪或期待时，自己的节奏和真实判断可能被推后。,常被误读为只是好相处或爱热闹，其实更深处是连接能量和关系责任同时很强。,在维持关系温度时同步说清楚自己的边界、资源和可承担范围。,big5.coupling.e_high_x_a_high.coupling_scenario_bridge,80,80,False,"[""result_page"",""pdf""]",asset_review_ready,False,staging_only,False
b5c2-11-01,big5_content_2_a_low_x_n_high_coupling_core_explanation_v0_1,v0_1,coupling,L4_coupling,a_low_x_n_high,低宜人 × 高情绪,"[{""trait"":""A"",""trait_label_zh"":""宜人性""},{""trait"":""N"",""trait_label_zh"":""情绪性""}]","{""A"":{""internal_band"":""low"",""display_band_label"":""偏低""},""N"":{""internal_band"":""high"",""display_band_label"":""偏高""}}",module_04_coupling,core_portrait,primary_coupling.core_explanation,user_visible_body,"[""standard"",""deep""]",低宜人 × 高情绪｜核心动力,说明低宜人 × 高情绪如何形成核心动力。,低宜人 × 高情绪的关键，不是把两个分数并排读，而是看它们怎样一起推动你的进入方式。低宜人让你更重视事实、边界和责任，高情绪让不确定、误解和摩擦更快被感知。因此，这组组合更像一套内部动力：一边提供判断和能量，一边也要求更清楚的边界与节奏。它适合放在核心画像里解释主轴，因为它能说明你为什么在某些场景里很快有反应、很快看见问题，又为什么不一定会用最直接或最稳定的方式把反应带出去。这条内容只描述连续维度的互动方式，用于帮助理解当下倾向，不把组合写成固定身份。,低宜人 × 高情绪说明两个维度如何一起影响进入、判断和消耗。,它让你在复杂关系中更敢看见问题，也不容易被表面和气绑住。,代价是压力高时表达可能更锋利，边界感容易变成压强，让他人先感到防御。,常被误读为不好相处或攻击性强，其实核心是边界系统和警觉系统同时上升。,先把事实、感受和请求分开表达，避免所有张力都通过强硬语气释放。,big5.coupling.a_low_x_n_high.coupling_core_explanation,80,92,False,"[""result_page"",""pdf""]",asset_review_ready,False,staging_only,False
b5c2-11-02,big5_content_2_a_low_x_n_high_coupling_benefit_cost_v0_1,v0_1,coupling,L4_coupling,a_low_x_n_high,低宜人 × 高情绪,"[{""trait"":""A"",""trait_label_zh"":""宜人性""},{""trait"":""N"",""trait_label_zh"":""情绪性""}]","{""A"":{""internal_band"":""low"",""display_band_label"":""偏低""},""N"":{""internal_band"":""high"",""display_band_label"":""偏高""}}",module_04_coupling,core_portrait,primary_coupling.benefit_cost,user_visible_body,"[""standard"",""deep""]",低宜人 × 高情绪｜优势与代价,拆解低宜人 × 高情绪的优势与代价。,低宜人 × 高情绪最有价值的部分，是它能把单一维度解释不到的现实表现说清楚。它让你在复杂关系中更敢看见问题，也不容易被表面和气绑住。这种结构通常不是只有优点，也不是只有问题；它的代价在于：代价是压力高时表达可能更锋利，边界感容易变成压强，让他人先感到防御。所以这段解释不能被写成固定结论，而应该帮助你看见一组可调整的工作方式。当环境支持这组动力时，它会成为优势；当环境长期模糊、低反馈或高摩擦时，它也会放大消耗。更好的使用方式，是保留它带来的能力，同时提前为代价设置出口。,低宜人 × 高情绪既有优势，也有需要管理的代价。,它让你在复杂关系中更敢看见问题，也不容易被表面和气绑住。,代价是压力高时表达可能更锋利，边界感容易变成压强，让他人先感到防御。,常被误读为不好相处或攻击性强，其实核心是边界系统和警觉系统同时上升。,先把事实、感受和请求分开表达，避免所有张力都通过强硬语气释放。,big5.coupling.a_low_x_n_high.coupling_benefit_cost,80,88,False,"[""result_page"",""pdf""]",asset_review_ready,False,staging_only,False
b5c2-11-03,big5_content_2_a_low_x_n_high_coupling_common_misread_v0_1,v0_1,coupling,L4_coupling,a_low_x_n_high,低宜人 × 高情绪,"[{""trait"":""A"",""trait_label_zh"":""宜人性""},{""trait"":""N"",""trait_label_zh"":""情绪性""}]","{""A"":{""internal_band"":""low"",""display_band_label"":""偏低""},""N"":{""internal_band"":""high"",""display_band_label"":""偏高""}}",module_04_coupling,core_portrait,primary_coupling.common_misread,user_visible_body,"[""standard"",""deep""]",低宜人 × 高情绪｜常见误读,澄清低宜人 × 高情绪常见误读。,低宜人 × 高情绪最容易被误解的地方，是别人只看见外层表现，却没看见背后的组合动力。常被误读为不好相处或攻击性强，其实核心是边界系统和警觉系统同时上升。这种误读会让你把自己简单归因为不够好，或让他人只用一个标签解释你。更稳妥的读法是：先问这组维度在什么情境下被激活，再看它带来的保护、判断、进入和消耗。这样既能保留真实反馈，也能避免把一段状态误写成不可改变的身份。当误读出现时，优先解释触发条件和使用方式，而不是急着证明对错。 阅读时，可以把它理解为一组情境线索：什么时候被点亮、什么时候带来消耗、什么时候需要换一种更低风险的出口。,低宜人 × 高情绪不应被读成固定标签，而要看情境触发。,它让你在复杂关系中更敢看见问题，也不容易被表面和气绑住。,代价是压力高时表达可能更锋利，边界感容易变成压强，让他人先感到防御。,常被误读为不好相处或攻击性强，其实核心是边界系统和警觉系统同时上升。,先把事实、感受和请求分开表达，避免所有张力都通过强硬语气释放。,big5.coupling.a_low_x_n_high.coupling_common_misread,80,84,False,"[""result_page"",""pdf""]",asset_review_ready,False,staging_only,False
b5c2-11-04,big5_content_2_a_low_x_n_high_coupling_action_strategy_v0_1,v0_1,coupling,L4_coupling,a_low_x_n_high,低宜人 × 高情绪,"[{""trait"":""A"",""trait_label_zh"":""宜人性""},{""trait"":""N"",""trait_label_zh"":""情绪性""}]","{""A"":{""internal_band"":""low"",""display_band_label"":""偏低""},""N"":{""internal_band"":""high"",""display_band_label"":""偏高""}}",module_04_coupling,core_portrait,primary_coupling.action_strategy,user_visible_body,"[""standard"",""deep""]",低宜人 × 高情绪｜低风险策略,把低宜人 × 高情绪转成低风险行动。,使用低宜人 × 高情绪时，低风险策略是先降低内部反应和外部动作之间的落差。先把事实、感受和请求分开表达，避免所有张力都通过强硬语气释放。这不是要求你改变整套性格，而是给这组动力一个更清楚的出口。具体做法可以保持很小：先写一句判断、先设一个 20 分钟入口、先说半句边界、先离开高刺激环境十分钟。关键是把组合动力从自动反应，转成可以选择的下一步。如果下一步仍然太大，就只保留一个可验证的小动作，让反馈重新进入系统。 阅读时，可以把它理解为一组情境线索：什么时候被点亮、什么时候带来消耗、什么时候需要换一种更低风险的出口。,低宜人 × 高情绪的重点是把自动反应转成小步选择。,它让你在复杂关系中更敢看见问题，也不容易被表面和气绑住。,代价是压力高时表达可能更锋利，边界感容易变成压强，让他人先感到防御。,常被误读为不好相处或攻击性强，其实核心是边界系统和警觉系统同时上升。,先把事实、感受和请求分开表达，避免所有张力都通过强硬语气释放。,big5.coupling.a_low_x_n_high.coupling_action_strategy,80,82,False,"[""result_page"",""pdf""]",asset_review_ready,False,staging_only,False
b5c2-11-05,big5_content_2_a_low_x_n_high_coupling_scenario_bridge_v0_1,v0_1,coupling,L4_coupling,a_low_x_n_high,低宜人 × 高情绪,"[{""trait"":""A"",""trait_label_zh"":""宜人性""},{""trait"":""N"",""trait_label_zh"":""情绪性""}]","{""A"":{""internal_band"":""low"",""display_band_label"":""偏低""},""N"":{""internal_band"":""high"",""display_band_label"":""偏高""}}",module_04_coupling,core_portrait,primary_coupling.scenario_bridge,user_visible_body,"[""standard"",""deep""]",低宜人 × 高情绪｜场景入口,决定低宜人 × 高情绪优先进入哪些场景。,低宜人 × 高情绪最适合优先进入关系、压力恢复场景。选择场景时，不要只看哪个维度最高，而要看这组组合最容易在哪里产生实际影响。如果它主要带来推进问题，就先放进工作；如果主要带来表达和边界问题，就先放进关系；如果主要带来高负荷和恢复问题，就先放进压力恢复；如果它影响长期自我使用方式，就进入个人成长。这段解释的作用是把动力放到最有用的位置，而不是把所有建议平均摊开。场景只决定阅读入口，不改变分数含义，也不替代完整报告判断。 阅读时，可以把它理解为一组情境线索：什么时候被点亮、什么时候带来消耗、什么时候需要换一种更低风险的出口。,低宜人 × 高情绪用于决定优先进入工作、关系、压力或成长场景。,它让你在复杂关系中更敢看见问题，也不容易被表面和气绑住。,代价是压力高时表达可能更锋利，边界感容易变成压强，让他人先感到防御。,常被误读为不好相处或攻击性强，其实核心是边界系统和警觉系统同时上升。,先把事实、感受和请求分开表达，避免所有张力都通过强硬语气释放。,big5.coupling.a_low_x_n_high.coupling_scenario_bridge,80,80,False,"[""result_page"",""pdf""]",asset_review_ready,False,staging_only,False
b5c2-12-01,big5_content_2_o_high_x_a_low_coupling_core_explanation_v0_1,v0_1,coupling,L4_coupling,o_high_x_a_low,高开放 × 低宜人,"[{""trait"":""O"",""trait_label_zh"":""开放性""},{""trait"":""A"",""trait_label_zh"":""宜人性""}]","{""O"":{""internal_band"":""high"",""display_band_label"":""偏高""},""A"":{""internal_band"":""low"",""display_band_label"":""偏低""}}",module_04_coupling,core_portrait,primary_coupling.core_explanation,user_visible_body,"[""standard"",""deep""]",高开放 × 低宜人｜核心动力,说明高开放 × 低宜人如何形成核心动力。,高开放 × 低宜人的关键，不是把两个分数并排读，而是看它们怎样一起推动你的进入方式。高开放让你能提出新框架和非标准视角，低宜人让你不太愿意为了圆融而模糊判断。因此，这组组合更像一套内部动力：一边提供判断和能量，一边也要求更清楚的边界与节奏。它适合放在核心画像里解释主轴，因为它能说明你为什么在某些场景里很快有反应、很快看见问题，又为什么不一定会用最直接或最稳定的方式把反应带出去。这条内容只描述连续维度的互动方式，用于帮助理解当下倾向，不把组合写成固定身份。,高开放 × 低宜人说明两个维度如何一起影响进入、判断和消耗。,它带来锋利的洞察、独立判断和挑战旧共识的能力。,代价是观点很清楚时，承接他人感受的耐心可能不足，容易让对话变成对抗。,常被误读为故意挑衅或难合作，其实更多是探索系统和边界系统都很强。,先说明共同目标，再提出异议，让锋利判断被放进可合作的框架里。,big5.coupling.o_high_x_a_low.coupling_core_explanation,80,92,False,"[""result_page"",""pdf""]",asset_review_ready,False,staging_only,False
b5c2-12-02,big5_content_2_o_high_x_a_low_coupling_benefit_cost_v0_1,v0_1,coupling,L4_coupling,o_high_x_a_low,高开放 × 低宜人,"[{""trait"":""O"",""trait_label_zh"":""开放性""},{""trait"":""A"",""trait_label_zh"":""宜人性""}]","{""O"":{""internal_band"":""high"",""display_band_label"":""偏高""},""A"":{""internal_band"":""low"",""display_band_label"":""偏低""}}",module_04_coupling,core_portrait,primary_coupling.benefit_cost,user_visible_body,"[""standard"",""deep""]",高开放 × 低宜人｜优势与代价,拆解高开放 × 低宜人的优势与代价。,高开放 × 低宜人最有价值的部分，是它能把单一维度解释不到的现实表现说清楚。它带来锋利的洞察、独立判断和挑战旧共识的能力。这种结构通常不是只有优点，也不是只有问题；它的代价在于：代价是观点很清楚时，承接他人感受的耐心可能不足，容易让对话变成对抗。所以这段解释不能被写成固定结论，而应该帮助你看见一组可调整的工作方式。当环境支持这组动力时，它会成为优势；当环境长期模糊、低反馈或高摩擦时，它也会放大消耗。更好的使用方式，是保留它带来的能力，同时提前为代价设置出口。,高开放 × 低宜人既有优势，也有需要管理的代价。,它带来锋利的洞察、独立判断和挑战旧共识的能力。,代价是观点很清楚时，承接他人感受的耐心可能不足，容易让对话变成对抗。,常被误读为故意挑衅或难合作，其实更多是探索系统和边界系统都很强。,先说明共同目标，再提出异议，让锋利判断被放进可合作的框架里。,big5.coupling.o_high_x_a_low.coupling_benefit_cost,80,88,False,"[""result_page"",""pdf""]",asset_review_ready,False,staging_only,False
b5c2-12-03,big5_content_2_o_high_x_a_low_coupling_common_misread_v0_1,v0_1,coupling,L4_coupling,o_high_x_a_low,高开放 × 低宜人,"[{""trait"":""O"",""trait_label_zh"":""开放性""},{""trait"":""A"",""trait_label_zh"":""宜人性""}]","{""O"":{""internal_band"":""high"",""display_band_label"":""偏高""},""A"":{""internal_band"":""low"",""display_band_label"":""偏低""}}",module_04_coupling,core_portrait,primary_coupling.common_misread,user_visible_body,"[""standard"",""deep""]",高开放 × 低宜人｜常见误读,澄清高开放 × 低宜人常见误读。,高开放 × 低宜人最容易被误解的地方，是别人只看见外层表现，却没看见背后的组合动力。常被误读为故意挑衅或难合作，其实更多是探索系统和边界系统都很强。这种误读会让你把自己简单归因为不够好，或让他人只用一个标签解释你。更稳妥的读法是：先问这组维度在什么情境下被激活，再看它带来的保护、判断、进入和消耗。这样既能保留真实反馈，也能避免把一段状态误写成不可改变的身份。当误读出现时，优先解释触发条件和使用方式，而不是急着证明对错。 阅读时，可以把它理解为一组情境线索：什么时候被点亮、什么时候带来消耗、什么时候需要换一种更低风险的出口。,高开放 × 低宜人不应被读成固定标签，而要看情境触发。,它带来锋利的洞察、独立判断和挑战旧共识的能力。,代价是观点很清楚时，承接他人感受的耐心可能不足，容易让对话变成对抗。,常被误读为故意挑衅或难合作，其实更多是探索系统和边界系统都很强。,先说明共同目标，再提出异议，让锋利判断被放进可合作的框架里。,big5.coupling.o_high_x_a_low.coupling_common_misread,80,84,False,"[""result_page"",""pdf""]",asset_review_ready,False,staging_only,False
b5c2-12-04,big5_content_2_o_high_x_a_low_coupling_action_strategy_v0_1,v0_1,coupling,L4_coupling,o_high_x_a_low,高开放 × 低宜人,"[{""trait"":""O"",""trait_label_zh"":""开放性""},{""trait"":""A"",""trait_label_zh"":""宜人性""}]","{""O"":{""internal_band"":""high"",""display_band_label"":""偏高""},""A"":{""internal_band"":""low"",""display_band_label"":""偏低""}}",module_04_coupling,core_portrait,primary_coupling.action_strategy,user_visible_body,"[""standard"",""deep""]",高开放 × 低宜人｜低风险策略,把高开放 × 低宜人转成低风险行动。,使用高开放 × 低宜人时，低风险策略是先降低内部反应和外部动作之间的落差。先说明共同目标，再提出异议，让锋利判断被放进可合作的框架里。这不是要求你改变整套性格，而是给这组动力一个更清楚的出口。具体做法可以保持很小：先写一句判断、先设一个 20 分钟入口、先说半句边界、先离开高刺激环境十分钟。关键是把组合动力从自动反应，转成可以选择的下一步。如果下一步仍然太大，就只保留一个可验证的小动作，让反馈重新进入系统。 阅读时，可以把它理解为一组情境线索：什么时候被点亮、什么时候带来消耗、什么时候需要换一种更低风险的出口。,高开放 × 低宜人的重点是把自动反应转成小步选择。,它带来锋利的洞察、独立判断和挑战旧共识的能力。,代价是观点很清楚时，承接他人感受的耐心可能不足，容易让对话变成对抗。,常被误读为故意挑衅或难合作，其实更多是探索系统和边界系统都很强。,先说明共同目标，再提出异议，让锋利判断被放进可合作的框架里。,big5.coupling.o_high_x_a_low.coupling_action_strategy,80,82,False,"[""result_page"",""pdf""]",asset_review_ready,False,staging_only,False
b5c2-12-05,big5_content_2_o_high_x_a_low_coupling_scenario_bridge_v0_1,v0_1,coupling,L4_coupling,o_high_x_a_low,高开放 × 低宜人,"[{""trait"":""O"",""trait_label_zh"":""开放性""},{""trait"":""A"",""trait_label_zh"":""宜人性""}]","{""O"":{""internal_band"":""high"",""display_band_label"":""偏高""},""A"":{""internal_band"":""low"",""display_band_label"":""偏低""}}",module_04_coupling,core_portrait,primary_coupling.scenario_bridge,user_visible_body,"[""standard"",""deep""]",高开放 × 低宜人｜场景入口,决定高开放 × 低宜人优先进入哪些场景。,高开放 × 低宜人最适合优先进入工作、关系场景。选择场景时，不要只看哪个维度最高，而要看这组组合最容易在哪里产生实际影响。如果它主要带来推进问题，就先放进工作；如果主要带来表达和边界问题，就先放进关系；如果主要带来高负荷和恢复问题，就先放进压力恢复；如果它影响长期自我使用方式，就进入个人成长。这段解释的作用是把动力放到最有用的位置，而不是把所有建议平均摊开。场景只决定阅读入口，不改变分数含义，也不替代完整报告判断。 阅读时，可以把它理解为一组情境线索：什么时候被点亮、什么时候带来消耗、什么时候需要换一种更低风险的出口。,高开放 × 低宜人用于决定优先进入工作、关系、压力或成长场景。,它带来锋利的洞察、独立判断和挑战旧共识的能力。,代价是观点很清楚时，承接他人感受的耐心可能不足，容易让对话变成对抗。,常被误读为故意挑衅或难合作，其实更多是探索系统和边界系统都很强。,先说明共同目标，再提出异议，让锋利判断被放进可合作的框架里。,big5.coupling.o_high_x_a_low.coupling_scenario_bridge,80,80,False,"[""result_page"",""pdf""]",asset_review_ready,False,staging_only,False
